"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"Cpr64Ad",0.491021451994578,-0.0658852205210105,1,0.958,1,"Cpr64Ad"
"CG14609",0.491320982916228,-0.0464839589854642,1,0.917,1,"CG14609"
"CG7031",0.491397093274222,-0.0115937488481102,0.125,0.042,1,"CG7031"
"Sfp24Bb",0.491407354351894,-0.0590113661578258,0.042,0.083,1,"Sfp24Bb"
"toe",0.491407354351894,-0.0734450315165613,0.042,0.083,1,"toe"
"CG13742",0.491407354351894,-0.0567974424158066,0.042,0.083,1,"CG13742"
"lncRNA:CR44941",0.491407354351894,-0.0607415220990424,0.042,0.083,1,"lncRNA:CR44941"
"BS{}1373",0.491407354351894,-0.0537447195742944,0.042,0.083,1,"BS{}1373"
"CG31021",0.491407465823552,-0.0371564570354712,0,0.083,1,"CG31021"
"ppk23",0.491407465823552,-0.0380620544521806,0,0.083,1,"ppk23"
"Obp50c",0.491407465823552,-0.035978150645791,0,0.083,1,"Obp50c"
"CG43075",0.491407465823552,-0.0371564570354712,0,0.083,1,"CG43075"
"Ir94b",0.491407465823552,-0.0442270537866563,0,0.083,1,"Ir94b"
"CG17283",0.491407465823552,-0.0395735775568378,0,0.083,1,"CG17283"
"CG15530",0.491407465823552,-0.0352822953936025,0,0.083,1,"CG15530"
"CG32081",0.491407465823552,-0.0311701226571657,0,0.083,1,"CG32081"
"CG4950",0.491407465823552,-0.0319377792872251,0,0.083,1,"CG4950"
"Cpr66D",0.491407465823552,-0.0424303605493792,0,0.083,1,"Cpr66D"
"Reg-2",0.491407465823552,-0.0422773005332555,0,0.083,1,"Reg-2"
"CG4286",0.491407465823552,-0.0434507648422988,0,0.083,1,"CG4286"
"lncRNA:CR45327",0.491407465823552,-0.0350538859261045,0,0.083,1,"lncRNA:CR45327"
"5.8SrRNA-Psi:CR45863",0.491407465823552,-0.0417238619899472,0,0.083,1,"5.8SrRNA-Psi:CR45863"
"asRNA:CR45929",0.491407465823552,-0.0340275231654763,0,0.083,1,"asRNA:CR45929"
"asRNA:CR44431",0.491407465823552,-0.0440620769055551,0,0.083,1,"asRNA:CR44431"
"AgmNAT",0.491407465823552,-0.0377660844693697,0,0.083,1,"AgmNAT"
"lncRNA:CR44767",0.491407465823552,-0.0416682682276264,0,0.083,1,"lncRNA:CR44767"
"CG15594",0.491407465823552,-0.0385620070129162,0,0.083,1,"CG15594"
"CG43248",0.491407465823552,-0.0366079901359031,0,0.083,1,"CG43248"
"lncRNA:CR44550",0.491407465823552,-0.0329656292817901,0,0.083,1,"lncRNA:CR44550"
"CG15169",0.491407465823552,-0.0419868280701863,0,0.083,1,"CG15169"
"CG32440",0.491407465823552,-0.0345219834246011,0,0.083,1,"CG32440"
"LysP",0.491407465823552,-0.0311701226571657,0,0.083,1,"LysP"
"CG14316",0.491407465823552,-0.0351805040326161,0,0.083,1,"CG14316"
"lncRNA:CR46202",0.491407465823552,-0.0413024223316345,0,0.083,1,"lncRNA:CR46202"
"Reepl1",0.491407465823552,-0.0319377792872251,0,0.083,1,"Reepl1"
"CG15800",0.491407465823552,-0.038773037472601,0,0.083,1,"CG15800"
"bard",0.491407465823552,-0.0416682682276264,0,0.083,1,"bard"
"Ir94f",0.491407465823552,-0.0329774555211326,0,0.083,1,"Ir94f"
"CG32751",0.491407465823552,-0.0360753437248125,0,0.083,1,"CG32751"
"CG34210",0.491407465823552,-0.0329656292817901,0,0.083,1,"CG34210"
"lncRNA:CR44264",0.491407465823552,-0.0417238619899472,0,0.083,1,"lncRNA:CR44264"
"CR44839",0.491407465823552,-0.0424303605493792,0,0.083,1,"CR44839"
"lncRNA:CR45193",0.491407465823552,-0.0385620070129162,0,0.083,1,"lncRNA:CR45193"
"CG46517",0.491407465823552,-0.0366079901359031,0,0.083,1,"CG46517"
"invader3{}695",0.491407465823552,-0.0340275231654763,0,0.083,1,"invader3{}695"
"CG11852",0.491407465823552,-0.0369880282260073,0,0.083,1,"CG11852"
"lncRNA:CR46350",0.491407465823552,-0.0315064265059313,0,0.083,1,"lncRNA:CR46350"
"CG10953",0.491407465823552,-0.0315064265059313,0,0.083,1,"CG10953"
"lncRNA:CR44871",0.491407465823552,-0.0307392090299006,0,0.083,1,"lncRNA:CR44871"
"Rt1b{}2769",0.491407465823552,-0.0369880282260073,0,0.083,1,"Rt1b{}2769"
"yellow-f",0.491407465823552,-0.03409790843022,0,0.083,1,"yellow-f"
"asRNA:CR45909",0.491407465823552,-0.0322635010628689,0,0.083,1,"asRNA:CR45909"
"CG31204",0.491407465823552,-0.0334388933712244,0,0.083,1,"CG31204"
"CG13856",0.491407465823552,-0.0290142057829206,0,0.083,1,"CG13856"
"CG14325",0.491407465823552,-0.0301405542780726,0,0.083,1,"CG14325"
"zen2",0.491407465823552,-0.0369435181233468,0,0.083,1,"zen2"
"CG42500",0.491407465823552,-0.0297157167867619,0,0.083,1,"CG42500"
"laf",0.491407465823552,-0.0341997762012172,0,0.083,1,"laf"
"Cpr62Ba",0.491407465823552,-0.0354292355232584,0,0.083,1,"Cpr62Ba"
"CG12983",0.491407465823552,-0.0390339359939009,0,0.083,1,"CG12983"
"CG11249",0.491407465823552,-0.0354292355232584,0,0.083,1,"CG11249"
"CG32437",0.491407465823552,-0.0336531908326716,0,0.083,1,"CG32437"
"Acp76A",0.491407465823552,-0.028244991529748,0,0.083,1,"Acp76A"
"CG14566",0.491407465823552,-0.0290142057829206,0,0.083,1,"CG14566"
"CG6931",0.491407465823552,-0.0379033381889124,0,0.083,1,"CG6931"
"CG9168",0.491407465823552,-0.0306753959334918,0,0.083,1,"CG9168"
"CG32053",0.491407465823552,-0.0316036473320693,0,0.083,1,"CG32053"
"CG5506",0.491407465823552,-0.0283011049572197,0,0.083,1,"CG5506"
"asRNA:CR45829",0.491407465823552,-0.0338754525580196,0,0.083,1,"asRNA:CR45829"
"CG9294",0.491407465823552,-0.0335273041096125,0,0.083,1,"CG9294"
"CG42690",0.491407465823552,-0.0400567445227571,0,0.083,1,"CG42690"
"CG13196",0.491407465823552,-0.0331094942177321,0,0.083,1,"CG13196"
"lncRNA:CR44446",0.491407465823552,-0.0331769891273792,0,0.083,1,"lncRNA:CR44446"
"CG30002",0.491407465823552,-0.0306753959334918,0,0.083,1,"CG30002"
"lncRNA:CR46455",0.491407465823552,-0.0320472770964395,0,0.083,1,"lncRNA:CR46455"
"CG30289",0.491407465823552,-0.0360873422391004,0,0.083,1,"CG30289"
"asRNA:CR45108",0.491407465823552,-0.0422607677529943,0,0.083,1,"asRNA:CR45108"
"CG8093",0.491407465823552,-0.0320472770964395,0,0.083,1,"CG8093"
"lncRNA:CR45311",0.491407465823552,-0.0354292355232584,0,0.083,1,"lncRNA:CR45311"
"CG43114",0.491407465823552,-0.0321354488762955,0,0.083,1,"CG43114"
"thetaTry",0.491407465823552,-0.0280281644041747,0,0.083,1,"thetaTry"
"CG33704",0.491407465823552,-0.0323509721932549,0,0.083,1,"CG33704"
"Cpr56F",0.491407465823552,-0.0338735631524765,0,0.083,1,"Cpr56F"
"Ir7a",0.491407465823552,-0.0415089226300918,0,0.083,1,"Ir7a"
"upd2",0.491407465823552,-0.0361870097553938,0,0.083,1,"upd2"
"CG2887",0.491407465823552,-0.0316036473320693,0,0.083,1,"CG2887"
"CG6696",0.491407465823552,-0.0331173332483852,0,0.083,1,"CG6696"
"asRNA:CR45260",0.491407465823552,-0.0280842862655772,0,0.083,1,"asRNA:CR45260"
"CG11634",0.491407465823552,-0.0371892849391982,0,0.083,1,"CG11634"
"Or22a",0.491407465823552,-0.0323509721932549,0,0.083,1,"Or22a"
"Crys",0.491407465823552,-0.0335273041096125,0,0.083,1,"Crys"
"lncRNA:CR44918",0.491407465823552,-0.0343636517599117,0,0.083,1,"lncRNA:CR44918"
"CG14400",0.491407465823552,-0.0313817456951782,0,0.083,1,"CG14400"
"CG31804",0.491407465823552,-0.0325755543469812,0,0.083,1,"CG31804"
"CG33003",0.491407465823552,-0.0377376365415261,0,0.083,1,"CG33003"
"lncRNA:CR45949",0.491407465823552,-0.0313873244400042,0,0.083,1,"lncRNA:CR45949"
"SclB",0.491407465823552,-0.0328803272327001,0,0.083,1,"SclB"
"CG31709",0.491407465823552,-0.0383257718118086,0,0.083,1,"CG31709"
"Vajk1",0.491407465823552,-0.0286897446972318,0,0.083,1,"Vajk1"
"lncRNA:CR43764",0.491407465823552,-0.0383258938358875,0,0.083,1,"lncRNA:CR43764"
"CG14423",0.491407465823552,-0.0360873422391004,0,0.083,1,"CG14423"
"CG6933",0.491407465823552,-0.0423620607974193,0,0.083,1,"CG6933"
"CG30283",0.491407465823552,-0.0328803272327001,0,0.083,1,"CG30283"
"lncRNA:CR44191",0.491407465823552,-0.0306753959334918,0,0.083,1,"lncRNA:CR44191"
"lncRNA:CR44461",0.491407465823552,-0.0276588427338487,0,0.083,1,"lncRNA:CR44461"
"lncRNA:CR44940",0.491407465823552,-0.0335273041096125,0,0.083,1,"lncRNA:CR44940"
"lncRNA:CR45292",0.491407465823552,-0.0353915396640128,0,0.083,1,"lncRNA:CR45292"
"lncRNA:CR45607",0.491407465823552,-0.038397244477105,0,0.083,1,"lncRNA:CR45607"
"lncRNA:CR45936",0.491407465823552,-0.0364244182901139,0,0.083,1,"lncRNA:CR45936"
"prd",0.491407465823552,-0.0343636517599117,0,0.083,1,"prd"
"CR32511",0.491407465823552,-0.0369435181233468,0,0.083,1,"CR32511"
"Ir94e",0.491407465823552,-0.0388683641586178,0,0.083,1,"Ir94e"
"CG42579",0.491407465823552,-0.0341997762012172,0,0.083,1,"CG42579"
"asRNA:CR46081",0.491407465823552,-0.0301405542780726,0,0.083,1,"asRNA:CR46081"
"CG12682",0.491407465823552,-0.0313873244400042,0,0.083,1,"CG12682"
"CG13872",0.491407465823552,-0.0336592924947219,0,0.083,1,"CG13872"
"CG14362",0.491407465823552,-0.0353897755046475,0,0.083,1,"CG14362"
"CG32833",0.491407465823552,-0.0360572400430135,0,0.083,1,"CG32833"
"lncRNA:CR43452",0.491407465823552,-0.0305227564722754,0,0.083,1,"lncRNA:CR43452"
"lncRNA:CR45426",0.491407465823552,-0.0364802144861747,0,0.083,1,"lncRNA:CR45426"
"Fbp2",0.491407465823552,-0.0396674354355175,0,0.083,1,"Fbp2"
"ImpL1",0.491407465823552,-0.0334388933712244,0,0.083,1,"ImpL1"
"CG17375",0.491407465823552,-0.0345795288641186,0,0.083,1,"CG17375"
"CG9825",0.491407465823552,-0.0298595420558314,0,0.083,1,"CG9825"
"CG1139",0.491407465823552,-0.0280842862655772,0,0.083,1,"CG1139"
"mmm",0.491407465823552,-0.0406860413074419,0,0.083,1,"mmm"
"CG10748",0.491407465823552,-0.0364802144861747,0,0.083,1,"CG10748"
"Ocho",0.491407465823552,-0.0353897755046475,0,0.083,1,"Ocho"
"CG5693",0.491407465823552,-0.0321540196640351,0,0.083,1,"CG5693"
"snRNA:U6atac",0.491407465823552,-0.0294906889701592,0,0.083,1,"snRNA:U6atac"
"CG31267",0.491407465823552,-0.0305227564722754,0,0.083,1,"CG31267"
"CG32379",0.491407465823552,-0.038457443959885,0,0.083,1,"CG32379"
"CG33061",0.491407465823552,-0.0322635010628689,0,0.083,1,"CG33061"
"CG33687",0.491407465823552,-0.0320472770964395,0,0.083,1,"CG33687"
"CG33308",0.491407465823552,-0.0291148843745068,0,0.083,1,"CG33308"
"zuc",0.491407465823552,-0.0385282707203212,0,0.083,1,"zuc"
"Prosalpha3T",0.491407465823552,-0.0337686597272331,0,0.083,1,"Prosalpha3T"
"CR43360",0.491407465823552,-0.0280842862655772,0,0.083,1,"CR43360"
"asRNA:CR43477",0.491407465823552,-0.0382134016181208,0,0.083,1,"asRNA:CR43477"
"lncRNA:CR44561",0.491407465823552,-0.0290142057829206,0,0.083,1,"lncRNA:CR44561"
"lncRNA:CR44750",0.491407465823552,-0.0360572400430135,0,0.083,1,"lncRNA:CR44750"
"lncRNA:CR45605",0.491407465823552,-0.0300441400491334,0,0.083,1,"lncRNA:CR45605"
"lncRNA:CR45733",0.491407465823552,-0.0306753959334918,0,0.083,1,"lncRNA:CR45733"
"asRNA:CR45886",0.491407465823552,-0.0376009345964183,0,0.083,1,"asRNA:CR45886"
"lncRNA:CR46120",0.491407465823552,-0.0413436346110148,0,0.083,1,"lncRNA:CR46120"
"297{}388",0.491407465823552,-0.0276588427338487,0,0.083,1,"297{}388"
"F{}1152",0.491407465823552,-0.0286897446972318,0,0.083,1,"F{}1152"
"S{}1156",0.491407465823552,-0.0369571716872912,0,0.083,1,"S{}1156"
"X{}1629",0.491407465823552,-0.0346312852806188,0,0.083,1,"X{}1629"
"S{}3488",0.491407465823552,-0.0416054717583574,0,0.083,1,"S{}3488"
"F{}3571",0.491407465823552,-0.0354292355232584,0,0.083,1,"F{}3571"
"1360{}3682",0.491407465823552,-0.0301405542780726,0,0.083,1,"1360{}3682"
"INE-1{}3702",0.491407465823552,-0.0308527466973407,0,0.083,1,"INE-1{}3702"
"jockey2{}4376",0.491407465823552,-0.0278757253688573,0,0.083,1,"jockey2{}4376"
"Doc3{}6513",0.491407465823552,-0.0390835683034112,0,0.083,1,"Doc3{}6513"
"lncRNA:CR44096",0.491407465823552,-0.0399084166251304,0,0.042,1,"lncRNA:CR44096"
"ppk22",0.491407465823552,-0.0399084166251304,0,0.042,1,"ppk22"
"Cyp304a1",0.491407465823552,-0.0308569371449545,0,0.042,1,"Cyp304a1"
"CG31296",0.491407465823552,-0.0324559787504528,0,0.042,1,"CG31296"
"CG31259",0.491407465823552,-0.04886942046834,0,0.042,1,"CG31259"
"lncRNA:CR45560",0.491407465823552,-0.0446423011445027,0,0.042,1,"lncRNA:CR45560"
"CG14960",0.491407465823552,-0.0319817103792239,0,0.042,1,"CG14960"
"eIF4E4",0.491407465823552,-0.0322459579925987,0,0.042,1,"eIF4E4"
"CG12289",0.491407465823552,-0.0265192918307697,0,0.042,1,"CG12289"
"CG6421",0.491407465823552,-0.0368844877696617,0,0.042,1,"CG6421"
"lncRNA:CR45147",0.491407465823552,-0.0272584240947218,0,0.042,1,"lncRNA:CR45147"
"CG15646",0.491407465823552,-0.0272584240947218,0,0.042,1,"CG15646"
"lncRNA:CR43714",0.491407465823552,-0.0272584240947218,0,0.042,1,"lncRNA:CR43714"
"CR42530",0.491407465823552,-0.0350712437803162,0,0.042,1,"CR42530"
"CG7202",0.491407465823552,-0.0287974942428164,0,0.042,1,"CG7202"
"Ctr1C",0.491407465823552,-0.0272584240947218,0,0.042,1,"Ctr1C"
"CG33226",0.491407465823552,-0.0272584240947218,0,0.042,1,"CG33226"
"CG43316",0.491407465823552,-0.0339725138757894,0,0.042,1,"CG43316"
"CG43101",0.491407465823552,-0.029230884775024,0,0.042,1,"CG43101"
"CG14826",0.491407465823552,-0.0337783847097413,0,0.042,1,"CG14826"
"CG11382",0.491407465823552,-0.0352897560108891,0,0.042,1,"CG11382"
"CG31233",0.491407465823552,-0.0265192918307697,0,0.042,1,"CG31233"
"CG4681",0.491407465823552,-0.0329050754193814,0,0.042,1,"CG4681"
"lncRNA:CR45374",0.491407465823552,-0.0287974942428164,0,0.042,1,"lncRNA:CR45374"
"E(spl)mgamma-HLH",0.491407465823552,-0.0354933161366988,0,0.042,1,"E(spl)mgamma-HLH"
"Spn53F",0.491407465823552,-0.0350712437803162,0,0.042,1,"Spn53F"
"ND-20L",0.491407465823552,-0.0455325448751669,0,0.042,1,"ND-20L"
"lncRNA:CR43929",0.491407465823552,-0.0329050754193814,0,0.042,1,"lncRNA:CR43929"
"lncRNA:CR44591",0.491407465823552,-0.0350712437803162,0,0.042,1,"lncRNA:CR44591"
"lncRNA:CR45037",0.491407465823552,-0.0455325448751669,0,0.042,1,"lncRNA:CR45037"
"lncRNA:CR45421",0.491407465823552,-0.0272584240947218,0,0.042,1,"lncRNA:CR45421"
"CR46406",0.491407465823552,-0.0308569371449545,0,0.042,1,"CR46406"
"HMS-Beagle{}577",0.491407465823552,-0.029230884775024,0,0.042,1,"HMS-Beagle{}577"
"INE-1{}3321",0.491407465823552,-0.041977033632481,0,0.042,1,"INE-1{}3321"
"G{}4812",0.491407465823552,-0.0308569371449545,0,0.042,1,"G{}4812"
"CG44242",0.491410310228584,0.112861314168225,1,0.833,1,"CG44242"
"CR43276",0.491471696609491,0.0265489746585077,0.292,0.042,1,"CR43276"
"412{}882",0.49147898146661,-0.0289795786584834,0.708,0.292,1,"412{}882"
"CG43273",0.49150329329711,-0.0678751153951875,1,0.75,1,"CG43273"
"CG8349",0.491544802327934,-0.0314640436596187,0.042,0.083,1,"CG8349"
"CG14062",0.49169707817111,-0.0311236865132551,0.042,0.083,1,"CG14062"
"CG12898",0.491717244898908,0.018904110492489,0.333,0.083,1,"CG12898"
"297{}1645",0.491843318776579,-0.0038710358399312,0.167,0.042,1,"297{}1645"
"CG2691",0.491964207330143,0.111563561619955,1,1,1,"CG2691"
"PCNA",0.492068223504776,0.0194779996361802,0.25,0.042,1,"PCNA"
"CG42753",0.492075825979602,0.0170879784341036,0.208,0.042,1,"CG42753"
"PK1-R",0.492157673213885,0.121059408786772,0.5,0,1,"PK1-R"
"CSN4",0.49230669763918,0.114125141673622,1,0.875,1,"CSN4"
"1360{}3688",0.49230728028162,-0.00408195761429297,0.167,0.042,1,"1360{}3688"
"CG7849",0.492416535656071,0.0658598302064579,1,0.792,1,"CG7849"
"CG31626",0.492731346690604,0.0054082191829341,0.417,0.167,1,"CG31626"
"lncRNA:CR44965",0.492775985101506,-0.00874165061647236,0.417,0.208,1,"lncRNA:CR44965"
"CG12661",0.492834721324925,-0.0148141862918738,0.042,0.083,1,"CG12661"
"ci",0.493085279076985,0.0996755258836455,1,0.917,1,"ci"
"CG12099",0.493157497249203,-0.0188745503660832,1,1,1,"CG12099"
"CG15824",0.493263840847432,0.010565449963206,0.375,0.125,1,"CG15824"
"Rat1",0.493601494420999,-0.0289331988883919,1,1,1,"Rat1"
"l(2)09851",0.493629327545349,-0.0313082913310043,1,0.875,1,"l(2)09851"
"SP2353",0.49364310512632,0.0265428449671272,1,1,1,"SP2353"
"CG43919",0.493644210598539,0.0254258460549357,0.333,0.083,1,"CG43919"
"AMPdeam",0.493857715094253,0.0851966612290563,1,1,1,"AMPdeam"
"Nup188",0.493893127934506,-0.0492815979443946,1,1,1,"Nup188"
"Set",0.493939315377544,0.0938356340480224,1,0.917,1,"Set"
"INE-1{}5780",0.49393997548408,-0.00461034250367298,0.208,0.083,1,"INE-1{}5780"
"Cpr92A",0.494029194000175,-0.0159467720210893,0.083,0.083,1,"Cpr92A"
"Zwilch",0.494109061365457,-0.030840680216385,0.042,0.083,1,"Zwilch"
"CG10073",0.49440879179335,-0.0270838498838408,0.042,0.083,1,"CG10073"
"Nrk",0.494470707240834,-0.0142257808785531,1,1,1,"Nrk"
"Secp43",0.494506615718839,-0.0494759482759242,1,0.792,1,"Secp43"
"Snm1",0.494626944700849,-0.0353963977773164,1,0.875,1,"Snm1"
"Porin2",0.494638872577077,-0.0270809766374951,0.792,0.292,1,"Porin2"
"spz4",0.494689983101337,-0.00429682939641385,0.167,0.042,1,"spz4"
"CG3984",0.49475069620497,0.10368300304775,0.917,0.625,1,"CG3984"
"Gfrl",0.494751768438497,0.0735081328840383,1,1,1,"Gfrl"
"FB{}kek5-FB-NOF",0.495094651695799,-0.0145698434311843,0.625,0.333,1,"FB{}kek5-FB-NOF"
"Teh1",0.495126251389635,0.0246191145615087,1,1,1,"Teh1"
"cana",0.49521312257603,-0.0423773884510679,0.75,0.5,1,"cana"
"INE-1{}3292",0.495343375184965,-0.00410805549412796,0.167,0.042,1,"INE-1{}3292"
"CG10657",0.495411932501623,-0.0289209201965273,0.542,0.208,1,"CG10657"
"Ir93a",0.495511860147305,-0.00697784468557483,1,1,1,"Ir93a"
"Mccc1",0.495688847790048,-0.0227600543663709,0.5,0.375,1,"Mccc1"
"asRNA:CR43809",0.495925026411254,-0.0177969243476017,0.083,0.083,1,"asRNA:CR43809"
"CG11790",0.496085759610973,0.0767501261786063,0.958,0.833,1,"CG11790"
"CG17361",0.49617846263913,-0.0341720898365474,1,0.708,1,"CG17361"
"lncRNA:CR45559",0.496258911317792,0.0111619262391258,0.208,0.042,1,"lncRNA:CR45559"
"lncRNA:CR46043",0.496519085308337,0.0280346080665979,0.292,0.042,1,"lncRNA:CR46043"
"CG9286",0.496732975907763,0.0995363286579058,0.958,0.542,1,"CG9286"
"INE-1{}5392",0.496818506456485,0.0163882585591058,0.208,0.042,1,"INE-1{}5392"
"AMPKalpha",0.496840286477563,0.00317853560148107,1,1,1,"AMPKalpha"
"CG9269",0.496876572685407,0.0283904448139864,0.333,0.083,1,"CG9269"
"asRNA:CR43926",0.496898519954687,-0.0276725995766558,0.042,0.083,1,"asRNA:CR43926"
"opus{}1381",0.496939470785421,-0.0580716036168427,1,0.875,1,"opus{}1381"
"CG14546",0.496985116133127,0.0117802454840676,0.208,0.042,1,"CG14546"
"Pkd2",0.497011767688402,0.0229192912602549,0.25,0.042,1,"Pkd2"
"gudu",0.497156984812442,-0.0316978226451612,0.042,0.083,1,"gudu"
"lncRNA:CR44183",0.497215962509307,-0.0292115013119085,0.042,0.083,1,"lncRNA:CR44183"
"RnrL",0.49743888740709,-0.0510940551224142,0.958,0.833,1,"RnrL"
"CG14615",0.497521389564071,-0.00487399131345878,0.5,0.25,1,"CG14615"
"CNBP",0.497576197404155,0.0800151637942949,1,1,1,"CNBP"
"Cyp308a1",0.497607543825482,-0.016362034421439,0.083,0.083,1,"Cyp308a1"
"CG9018",0.497713368780579,0.0796691400089697,1,1,1,"CG9018"
"HDAC3",0.497722084137808,-0.0311821195069002,1,0.875,1,"HDAC3"
"CG9331",0.498041549106165,0.0898750539677566,1,1,1,"CG9331"
"TBCC",0.498111028208662,0.111421696351122,1,1,1,"TBCC"
"Cp1",0.498115726095877,-0.0134114542349879,1,1,1,"Cp1"
"Cr1a{}2834",0.498206089114199,0.0122156248724936,0.208,0.042,1,"Cr1a{}2834"
"Gyc89Db",0.498254484725585,-0.0668995834424253,1,0.958,1,"Gyc89Db"
